Num,Name,year,month,day,MA,perih,node,i,e,a,H0,G,Dia,DiaSrc,PEU/POS_1sigma,#Rings,#Moons,OrbSrc,OrbDate,Class,DiaUncert,ErrorMajor,ErrorMinor,ErrorMajorPA
500835,2013 GN137,2025,2,11,50.1438506110,99.2600105662,72.3543052268,2.7657400735,0.063149142551,43.882161099166,7.27,0.15,116.4,6,1.2323,0,1,JPL#9,2021-Apr-14,Binary + TNO,11.6,1.13800,0.47233,108.3
505447,2013 SQ99,2025,2,11,150.4392751276,175.7248025220,52.0643225662,3.4606304423,0.086882095955,44.384996881489,6.51,0.15,164.4,6,0.9627,0,1,JPL#10,2024-Oct-12,Binary + TNO,16.4,0.91800,0.28900,64.4
505476,2013 UL15,2025,2,11,57.0261037982,239.1408507556,82.0007678016,2.0227858492,0.098136968415,46.084219928264,6.76,0.15,147.2,6,1.5103,0,1,JPL#8,2021-Nov-10,Binary + TNO,14.6,1.41033,0.54000,67.4
506121,2016 BP81,2025,2,11,74.1403604179,278.4095733601,29.0111478069,4.1761398681,0.074989045249,43.956221158734,6.06,0.15,203.2,6,1.0090,0,1,JPL#9,2021-Apr-14,Binary + TNO,20.2,0.92833,0.39533,64.7
508788,2000 CQ114,2025,2,11,101.3012116309,31.5555318572,38.3283729421,2.6955119749,0.116262364316,46.024760571722,6.70,0.15,151.3,6,0.8773,0,1,JPL#13,2024-Jun-04,Binary + TNO,15.0,0.83333,0.27467,115.2
508869,2002 VT130,2025,2,11,114.1644145241,356.2217582900,334.7019068673,1.1608066059,0.029582314884,42.736945808710,5.85,0.15,223.8,6,0.5903,0,1,JPL#15,2023-Feb-09,Binary + TNO,22.2,0.56467,0.17233,89.2
511551,2014 UD225,2025,2,11,103.1839097701,297.2470158119,343.4353693034,3.6626029085,0.125447596388,43.628988290240,6.87,0.15,139.9,6,0.8817,0,1,JPL#8,2021-Apr-14,Binary + TNO,13.8,0.77933,0.41233,68.2
518678,2008 UZ94,2025,2,11,358.4889712510,159.7260784101,248.2191539206,30.2537168092,0.572462524823,2.191172063997,17.38,0.15,1.1,6,0.0217,0,1,JPL#94,2023-Sep-01,Apollo + Binary + PHA,0.1,0.01833,0.01133,134.6
523624,2008 CT190,2025,2,11,12.5960430367,47.3318180091,103.5537534557,38.8467617454,0.342324204085,52.694691158221,5.68,0.15,242.1,6,0.0780,0,1,JPL#18,2024-Jun-04,Binary + Centaur,24.2,0.06600,0.04200,107.9
523625,2008 DG17,2025,2,11,280.2771742530,215.0712557166,324.3572308390,41.0956649087,0.450254179528,1.836818540671,19.63,0.15,0.3,6,0.1367,0,1,JPL#45,2023-Feb-23,Amor + Binary,0.0,0.11967,0.06600,12.6
523664,2012 OD1,2025,2,11,343.9674989940,224.3598890861,303.7247934779,42.2610071175,0.502886397590,0.828779410129,18.52,0.15,0.3,M,0.0843,0,1,JPL#170,2024-Oct-23,Aten + Binary + PHA,0.0,0.08433,0.00433,19.7
523756,2014 WD509,2025,2,11,333.4231621721,253.9115790783,201.3259959459,1.3292108645,0.055825310059,44.145653607598,5.99,0.15,208.9,6,0.0803,0,1,JPL#15,2024-Dec-14,Binary + TNO,20.8,0.06833,0.04267,80.1
523764,2014 WC510,2025,2,11,350.6865659782,288.2851692706,194.3915106033,19.5360853660,0.257260732841,39.805635600503,7.25,0.15,117.4,6,0.3390,0,1,JPL#10,2024-Feb-21,Binary + TNO,11.6,0.32733,0.08800,96.0
523775,2014 YB35,2025,2,11,301.5116419600,188.6451191638,3.6995521750,12.6347310648,0.483187802586,1.877045012451,19.11,0.15,0.3,M,0.0483,0,1,JPL#82,2023-Aug-21,Apollo + Binary + PHA,0.0,0.04567,0.01600,52.5
523794,2015 RR245,2025,2,11,327.9131760720,260.1648271687,211.8283904232,7.5273607093,0.589685737578,82.922389544884,3.98,0.15,527.2,6,0.0510,0,1,JPL#26,2024-Dec-14,Binary + Centaur,1.4,0.04333,0.02700,70.4
523983,1999 RY214,2025,2,11,9.7556133313,71.3713383477,327.3577272489,13.6872182505,0.185789767064,45.559732685201,7.36,0.15,111.6,6,0.8537,0,1,JPL#7,2021-Apr-14,Binary + TNO,11.0,0.78100,0.34500,73.5
524217,2001 RZ143,2025,2,11,7.4882068232,34.1770838889,8.3168689354,2.1211856374,0.070704645175,44.416826200144,6.69,0.15,152.0,6,0.2740,0,1,JPL#16,2021-Apr-14,Binary + TNO,15.2,0.25567,0.09833,72.6
524366,2001 XR254,2025,2,11,238.8360445528,73.2523671089,179.6838664966,1.2361421629,0.028676568679,43.123487179624,5.75,0.15,234.4,6,0.0803,0,1,JPL#13,2024-Apr-16,Binary + TNO,23.4,0.06433,0.04833,104.3
524531,2002 XH91,2025,2,11,224.2467344432,185.5490891054,80.3688288320,4.9816333927,0.084117332870,44.103303116701,5.66,0.15,244.3,6,0.2600,0,1,JPL#10,2022-Apr-13,Binary + TNO,24.4,0.23767,0.10467,99.9
525462,2005 EO304,2025,2,11,335.6738188351,149.9603481277,93.8247565384,3.4181069230,0.063860517509,45.427572740810,6.19,0.15,191.4,6,0.1833,0,1,JPL#12,2022-Apr-13,Binary + TNO,19.0,0.16367,0.08300,110.7
525816,2005 SF278,2025,2,11,1.9008053459,321.1134377384,101.6702665080,13.3182358871,0.195067528764,44.149950554627,6.68,0.15,149.9,6,0.0567,0,1,JPL#17,2024-Dec-14,Binary + TNO,14.8,0.04567,0.03367,74.8
532037,2013 FY27,2025,2,11,217.2823659471,139.6378145847,186.9900652546,33.2002025280,0.393590093923,58.750439009743,3.11,0.15,790.6,6,0.1187,0,1,JPL#16,2024-Jun-04,Binary + Centaur,27.8,0.10300,0.05867,90.7
534625,2014 UQ224,2025,2,11,206.3125928407,218.9702784622,16.7065014826,1.9462328794,0.043423987223,44.769321095855,5.55,0.15,257.0,6,0.4653,0,1,JPL#8,2024-Apr-16,Binary + TNO,25.6,0.45133,0.11367,84.1
539940,2017 HW1,2025,2,11,193.5720086621,168.8311537165,41.3205490787,33.9526144716,0.458872440704,2.137243230155,18.01,0.15,0.8,6,0.0343,0,1,JPL#96,2023-May-21,Amor + Binary,0.1,0.03333,0.00867,31.6
554099,2012 KU50,2025,2,11,29.9435367199,126.0258065335,66.7596397687,18.8929654853,0.244651764792,40.787153997136,6.31,0.15,181.1,6,0.0497,0,1,JPL#25,2024-Jul-31,Binary + Centaur,18.0,0.04367,0.02400,110.1
612088,1999 CM158,2025,2,11,48.4893526007,163.7045244429,338.9561590903,9.2882073006,0.278784405850,39.272557579907,7.82,0.15,90.3,6,0.4173,0,1,JPL#14,2022-Apr-13,Binary + TNO,9.0,0.40533,0.10033,112.2
612095,1999 OJ4,2025,2,11,300.4467682678,289.3417235378,127.5112257025,3.9994813683,0.029525872680,38.150644225304,7.05,0.15,128.8,6,0.8710,0,1,JPL#7,2022-Sep-22,Binary + Centaur,12.8,0.69067,0.53100,69.3
612098,1999 RM45,2025,2,11,268.2085161608,88.9789847923,162.5820065409,10.8892496489,0.644652998212,1.683629388693,19.82,0.15,0.3,6,0.0237,0,1,JPL#88,2023-Oct-18,Apollo + Binary + PHA,0.0,0.02233,0.00833,174.2
612141,1999 XY143,2025,2,11,120.7210822422,83.9917051914,255.3204011329,7.1448982267,0.078977580295,43.248313417848,6.19,0.15,191.4,6,0.5023,0,1,JPL#15,2023-Apr-27,Binary + TNO,19.0,0.48133,0.14367,103.6
612147,2000 CF105,2025,2,11,39.7653290451,54.2209926618,57.0146622389,0.5276952136,0.039322201103,43.917544032996,7.11,0.15,125.3,6,0.8807,0,1,JPL#15,2022-Apr-13,Binary + TNO,12.4,0.83833,0.27067,111.4
612176,2000 QL251,2025,2,11,42.7399289882,100.6638292017,223.3618476168,3.6625739920,0.217886246437,48.076143196074,6.63,0.15,156.3,6,1.4510,0,1,JPL#11,2022-Apr-13,Binary + TNO,15.6,1.32167,0.59933,74.1
612203,2000 WT169,2025,2,11,81.7252139157,263.5144209979,110.5178840544,1.7427219484,0.011433660426,45.198248338292,6.14,0.15,195.8,6,0.5297,0,1,JPL#24,2022-Apr-13,Binary + TNO,19.4,0.51800,0.11033,90.9
612239,2001 QC298,2025,2,11,24.4003577195,5.6199763101,334.7593861023,30.5694162369,0.126641230965,46.535012431727,6.67,0.15,153.4,6,0.1177,0,1,JPL#17,2024-Oct-11,Binary + TNO,15.2,0.09667,0.06700,38.5
612242,2001 QQ322,2025,2,11,314.7054008493,347.9037804115,76.5878364751,3.9541382072,0.057031553314,44.242367408377,6.55,0.15,159.9,6,0.3823,0,1,JPL#16,2024-Dec-14,Binary + TNO,15.8,0.35633,0.13833,64.8
612549,2003 HG57,2025,2,11,321.9218218676,231.4456366741,36.3103429710,2.1012394296,0.028335167267,43.408986135154,6.35,0.15,177.8,6,1.3647,0,1,JPL#9,2023-Oct-11,Binary + TNO,17.6,1.35900,0.12400,106.3
612578,2003 QR91,2025,2,11,41.4400630244,14.2473181629,273.3404093277,3.4950937045,0.181877406449,46.662750963122,6.66,0.15,154.1,6,0.1950,0,1,JPL#9,2022-Apr-13,Binary + TNO,15.4,0.17633,0.08333,66.9
612619,2003 SN317,2025,2,11,72.5037241431,96.0691498139,215.4692342562,1.4916295538,0.041531290834,42.755164878768,6.54,0.15,162.9,6,10.0347,0,1,JPL#8,2022-Apr-13,Binary + TNO,16.2,9.93433,1.41433,70.5
612687,2003 UN284,2025,2,11,19.4196066509,26.0566446242,35.9416422654,3.0656793637,0.009970215596,42.934790078137,7.45,0.15,107.1,6,0.9593,0,1,JPL#8,2022-Apr-13,Binary + TNO,10.6,0.83633,0.47000,83.4
612719,2003 WU188,2025,2,11,69.6870390366,320.1851989104,83.9813758806,3.7668605497,0.042777630082,44.373021877418,6.36,0.15,177.0,6,0.3980,0,1,JPL#11,2023-Apr-27,Binary + TNO,17.6,0.36767,0.15300,98.3
612733,2003 YU179,2025,2,11,36.9749054407,326.2894809390,126.4390211511,4.8515472134,0.163588822271,46.921635320371,6.93,0.15,136.1,6,0.8283,0,1,JPL#14,2022-Apr-13,Binary + TNO,13.6,0.76900,0.30767,104.1
613286,2005 YQ96,2025,2,11,134.6168521395,340.1406575979,282.6578666630,22.2260689883,0.333613218738,0.743370691336,20.63,0.15,0.2,6,0.0367,0,1,JPL#43,2023-Dec-17,Aten + Binary + PHA,0.0,0.03200,0.01767,100.6
620082,2014 QL433,2025,2,11,196.9460338790,260.6830742346,322.5657269732,4.4263698153,0.716626879609,2.091991367237,19.88,0.15,0.3,6,0.0447,0,1,JPL#79,2024-Oct-30,Apollo + Binary + PHA,0.0,0.03933,0.02133,59.1
666201,2009 YK32,2025,2,11,339.3971467695,34.1690634386,109.9359001720,3.5134554348,0.034093301737,44.292137076707,6.07,0.15,202.3,6,0.1630,0,1,JPL#6,2024-Apr-16,Binary + TNO,20.2,0.15267,0.05733,99.1
671468,2014 LQ28,2025,2,11,348.3180132674,159.0876290756,223.6395804570,1.2918998235,0.101212568253,43.864442132744,5.84,0.15,224.9,6,0.0553,0,1,JPL#22,2024-Dec-14,Binary + TNO,22.5,0.04633,0.03000,67.9
